page_id	name	external_link
24373390	25B-NBOMe	http://dfw.cbslocal.com/2015/02/19/designer-drug-identified-as-cause-of-plano-teens-death/
24373390	25B-NBOMe	http://epub.uni-regensburg.de/12119/
24373390	25B-NBOMe	http://www.chemspider.com/Chemical-Structure.8152636.html
24373390	25B-NBOMe	http://www.cimbi.dk
24373390	25B-NBOMe	http://www.cimbi.dk/images/stories/files/The_full_Cimbi36_story.pdf
24373390	25B-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1026511-90-9
24373390	25B-NBOMe	http://www.diss.fu-berlin.de/diss/receive/FUDISS_thesis_000000001221
24373390	25B-NBOMe	http://www.imanova.co.uk
24373390	25B-NBOMe	http://www.imanova.co.uk/news-and-publications/imanova-news/entry/imanova-announces-the-launch-of-a-new-imaging-biomarker-to-investigate-the-serotonin-system-in-psychiatric-illness.html
24373390	25B-NBOMe	http://www.justice.gov/dea/divisions/hq/2013/hq111513.shtml
24373390	25B-NBOMe	http://www.lakemedelsverket.se
24373390	25B-NBOMe	http://www.lakemedelsverket.se/upload/lvfs/LVFS_2013-15.pdf
24373390	25B-NBOMe	http://www.mzcr.cz/Admin/_upload/files/3/Nov%C3%A9%20PL.pdf
24373390	25B-NBOMe	http://www.sfda.gov.cn/WS01/CL0056/130753.html
40513627	25C-NBOH	//dx.doi.org/10.1021%2Fcn400216u
40513627	25C-NBOH	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
40513627	25C-NBOH	//www.ncbi.nlm.nih.gov/pubmed/24397362
40513627	25C-NBOH	http://bitnest.ca/external.php?id=%2518%253A3%25172%251BE%2524K%255BG%2521%2524%257D%2504%2504V
40513627	25C-NBOH	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1391488-16-6
30222717	25C-NBOMe	//dx.doi.org/10.1007%2Fs00063-014-0360-5
30222717	25C-NBOMe	//dx.doi.org/10.1007%2Fs00259-010-1686-8
30222717	25C-NBOMe	//dx.doi.org/10.1016%2Fj.forsciint.2012.08.027
30222717	25C-NBOMe	//dx.doi.org/10.1021%2Fcn400216u
30222717	25C-NBOMe	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=46856354
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/21174090
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/22989597
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24397362
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24770890
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/26324189
30222717	25C-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/26567439
30222717	25C-NBOMe	http://bitnest.ca/external.php?id=%2518%253A3%25172%251BE%2524K%255BG%2521%2524%257D%2504%2504V
30222717	25C-NBOMe	http://link.springer.com/article/10.1007%2Fs00063-014-0360-5
30222717	25C-NBOMe	http://ugeskriftet.dk/videnskab/fatalt-forloeb-efter-intoksikation-med-det-nye-designerdrug-25c-nbome
30222717	25C-NBOMe	http://www.chemspider.com/Chemical-Structure.24583389.html
30222717	25C-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1227608-02-7
30222717	25C-NBOMe	http://www.erowid.org/chemicals/2cc_nbome/2cc_nbome_dose.shtml
30222717	25C-NBOMe	http://www.gpo.gov/fdsys/pkg/FR-2013-10-10/pdf/2013-24432.pdf
30222717	25C-NBOMe	http://www.health.gov.il/English/Pages/HomePage.aspx
30222717	25C-NBOMe	http://www.mzcr.cz/Admin/_upload/files/3/Nov%C3%A9%20PL.pdf
30222717	25C-NBOMe	http://www.rg.ru/2011/10/19/narko-dok.html
30222717	25C-NBOMe	http://www.sciencemediacentre.co.nz/2012/03/13/legal-high-dime-not-so-legal/
30222717	25C-NBOMe	http://www.sfda.gov.cn/WS01/CL0056/130753.html
30222717	25C-NBOMe	https://lakemedelsverket.se/upload/lvfs/LVFS_2013-15.pdf
30222717	25C-NBOMe	https://www.erowid.org/chemicals/nbome/nbome_law.shtml
30222717	25C-NBOMe	https://www.gov.uk/government/news/nbome-and-benzofury-to-be-banned
30222717	25C-NBOMe	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/204808/J_TCDO_report_on_5-6APB_and_NBOMe_compounds.pdf
39920255	25D-NBOMe	//dx.doi.org/10.1021%2Fcn400216u
39920255	25D-NBOMe	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=118536027
39920255	25D-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
39920255	25D-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24397362
39920255	25D-NBOMe	http://fdasis.nlm.nih.gov/srs/srsdirect.jsp?regno=7RET11HE13
39920255	25D-NBOMe	http://www.chemspider.com/Chemical-Structure.48059920.html
39920255	25D-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1354632-02-2
39920255	25D-NBOMe	http://www.sfda.gov.cn/WS01/CL0056/130753.html
39920255	25D-NBOMe	https://bitnest.netfirms.com/external.php?id=%2518%253A3%25172%251BE%2524K%255BG%2521%2524%257D%2504%2504V
39920255	25D-NBOMe	https://lakemedelsverket.se/upload/lvfs/LVFS_2013-15.pdf
39920255	25D-NBOMe	https://www.dea.gov/pr/microgram-journals/2012/mj9_84-109.pdf
39920255	25D-NBOMe	https://www.gov.uk/government/publications/temporary-class-drug-order-report-on-benzofury-and-nbome-compounds
42009555	25E-NBOMe	//dx.doi.org/10.1021%2Fcn400216u
42009555	25E-NBOMe	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=118796522
42009555	25E-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
42009555	25E-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24397362
42009555	25E-NBOMe	http://fdasis.nlm.nih.gov/srs/srsdirect.jsp?regno=02HX6G35T3
42009555	25E-NBOMe	http://www.chemspider.com/Chemical-Structure.52085495.html
42009555	25E-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1354632-14-6
42009555	25E-NBOMe	https://bitnest.netfirms.com/external.php?id=%2518%253A3%25172%251BE%2524K%255BG%2521%2524%257D%2504%2504V
30221368	25I-NBF	//dx.doi.org/10.1007%2Fs00259-010-1686-8
30221368	25I-NBF	//dx.doi.org/10.1124%2Fmol.106.028720
30221368	25I-NBF	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=57469209
30221368	25I-NBF	//www.ncbi.nlm.nih.gov/pubmed/17000863
30221368	25I-NBF	//www.ncbi.nlm.nih.gov/pubmed/21174090
30221368	25I-NBF	http://healthvermont.gov/regs/documents/regulated_drugs_rule_20160101.pdf
30221368	25I-NBF	http://proquest.umi.com/pqdlink?Ver=1&Exp;=01-23-2014&FMT;=7&DID;=1417800971&RQT;=309&attempt;=1&cfc;=1
30221368	25I-NBF	http://www.chemspider.com/Chemical-Structure.24751866.html
30221368	25I-NBF	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=919797-21-0
30221368	25I-NBF	http://www.daath.hu/incoming/designer_jogi_lista_20150903_BSZKI_Daath_kieg.pdf
30221368	25I-NBF	http://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2015/november/31-nya-amnen-kan-klassas-som-narkotika-eller-halsofarlig-vara/
30221368	25I-NBF	http://www.mhlw.go.jp/seisakunitsuite/bunya/kenkou_iryou/iyakuhin/yakubuturanyou/dl/meisho.pdf
30221368	25I-NBF	http://www.vm.gov.lv/images/userfiles/metodiskas_vadlinijas_080914.doc
22858337	25I-NBMD	//dx.doi.org/10.1007%2Fs00259-010-1686-8
22858337	25I-NBMD	//dx.doi.org/10.1021%2Fci100402f
22858337	25I-NBMD	//dx.doi.org/10.1124%2Fmol.106.028720
22858337	25I-NBMD	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=57507899
22858337	25I-NBMD	//www.ncbi.nlm.nih.gov/pubmed/17000863
22858337	25I-NBMD	//www.ncbi.nlm.nih.gov/pubmed/21174090
22858337	25I-NBMD	//www.ncbi.nlm.nih.gov/pubmed/21261291
22858337	25I-NBMD	http://fdasis.nlm.nih.gov/srs/srsdirect.jsp?regno=R99110126K
22858337	25I-NBMD	http://proquest.umi.com/pqdlink?Ver=1&Exp;=01-23-2014&FMT;=7&DID;=1417800971&RQT;=309&attempt;=1&cfc;=1
22858337	25I-NBMD	http://www.chemspider.com/Chemical-Structure.26234932.html
22858337	25I-NBMD	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=919797-25-4
22858337	25I-NBMD	http://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2014/november/cannabinoider-foreslas-bli-klassade-som-halsofarlig-vara/
17256380	25I-NBOH	//dx.doi.org/10.1007%2Fs00259-010-1686-8
17256380	25I-NBOH	//dx.doi.org/10.1007%2Fs10822-010-9400-2
17256380	25I-NBOH	//dx.doi.org/10.1021%2Fcn400216u
17256380	25I-NBOH	//dx.doi.org/10.1124%2Fmol.106.028720
17256380	25I-NBOH	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=10001761
17256380	25I-NBOH	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
17256380	25I-NBOH	//www.ncbi.nlm.nih.gov/pubmed/17000863
17256380	25I-NBOH	//www.ncbi.nlm.nih.gov/pubmed/21088982
17256380	25I-NBOH	//www.ncbi.nlm.nih.gov/pubmed/21174090
17256380	25I-NBOH	//www.ncbi.nlm.nih.gov/pubmed/24397362
17256380	25I-NBOH	http://molpharm.aspetjournals.org/content/70/6/1956.long
17256380	25I-NBOH	http://www.chemspider.com/Chemical-Structure.8177342.html
17256380	25I-NBOH	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=919797-20-9
17256523	25I-NBOMe	//dx.doi.org/10.1007%2Fs00259-010-1686-8
17256523	25I-NBOMe	//dx.doi.org/10.1007%2Fs10822-010-9400-2
17256523	25I-NBOMe	//dx.doi.org/10.1016%2Fj.bmc.2008.04.050
17256523	25I-NBOMe	//dx.doi.org/10.1016%2Fj.neuropharm.2013.08.025
17256523	25I-NBOMe	//dx.doi.org/10.1093%2Fjat%2Fbkv092
17256523	25I-NBOMe	//dx.doi.org/10.1124%2Fjpet.106.117507
17256523	25I-NBOMe	//dx.doi.org/10.1124%2Fmol.106.028720
17256523	25I-NBOMe	//dx.doi.org/10.1177%2F0269881114523866
17256523	25I-NBOMe	//dx.doi.org/10.2967%2Fjnumed.109.074021
17256523	25I-NBOMe	//dx.doi.org/10.3109%2F15563650.2013.772191
17256523	25I-NBOMe	//dx.doi.org/10.3109%2F15563650.2013.802795
17256523	25I-NBOMe	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=10251906
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC2719953
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3866097
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC4002208
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/17000863
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/17337633
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/18468904
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/20956470
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/21088982
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/21174090
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/23473462
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/23731373
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24012658
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24569095
17256523	25I-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/26567439
17256523	25I-NBOMe	http://bunkpolice.com/ehrlichs-reagent-kit/
17256523	25I-NBOMe	http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.690.4529&rep;=rep1&type;=pdf
17256523	25I-NBOMe	http://docs.lib.purdue.edu/dissertations/AAI3287241/
17256523	25I-NBOMe	http://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:32014D0688
17256523	25I-NBOMe	http://fdasis.nlm.nih.gov/srs/srsdirect.jsp?regno=547KGL06IP
17256523	25I-NBOMe	http://jat.oxfordjournals.org/content/39/8/668
17256523	25I-NBOMe	http://jnm.snmjournals.org/content/51/11/1763.long
17256523	25I-NBOMe	http://jop.sagepub.com/content/28/8/780
17256523	25I-NBOMe	http://jpet.aspetjournals.org/content/321/3/1054.long
17256523	25I-NBOMe	http://link.springer.com/article/10.1007%2Fs00259-010-1686-8
17256523	25I-NBOMe	http://link.springer.com/article/10.1007%2Fs10822-010-9400-2
17256523	25I-NBOMe	http://molpharm.aspetjournals.org/content/70/6/1956.long
17256523	25I-NBOMe	http://www.adelaidenow.com.au/news/south-australia/new-hallucinogenic-drug-25b-nbome-and-25i-nbome-led-to-south-australian-mans-bizarre-death/story-e6frea83-1226472672220
17256523	25I-NBOMe	http://www.chemspider.com/Chemical-Structure.8427392.html
17256523	25I-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=919797-19-6
17256523	25I-NBOMe	http://www.dailytelegraph.com.au/news/nsw/henry-kwan-leapt-to-his-death-in-a-synthetic-psychosis/story-fni0cx12-1226658982611?nk=1c15675bd186324bb1a9e4bdbeddade2-1467118077
17256523	25I-NBOMe	http://www.diss.fu-berlin.de/diss/receive/FUDISS_thesis_000000001221
17256523	25I-NBOMe	http://www.dreptonline.ro/legislatie/legea_194_2011_combaterea_operatiunilor_produse_susceptibile_efecte_psihoactive.php
17256523	25I-NBOMe	http://www.fda.gov.tw/TC/index.aspx
17256523	25I-NBOMe	http://www.hibbingmn.com/news/local/fatal-overdose-case-continues/article_9f8ddd1e-c2e7-11e4-a5d4-1b3a0556b8e7.html
17256523	25I-NBOMe	http://www.houstonpress.com/news/breaking-bad-digital-drug-sales-analog-drug-deaths-6600085
17256523	25I-NBOMe	http://www.independent.ie/irish-news/powerful-nbomb-drug-responsible-for-spate-of-deaths-internationally-responsible-for-hospitalisation-of-six-in-cork-34384507.html
17256523	25I-NBOMe	http://www.legislation.gov.uk/ukdsi/2014/9780111110904
17256523	25I-NBOMe	http://www.nola.com/crime/index.ssf/2012/11/21-year-old_dies_after_one_dro.html
17256523	25I-NBOMe	http://www.nydailynews.com/news/national/new-synthetic-hallucinogen-n-bomb-killing-users-cops-article-1.1336327
17256523	25I-NBOMe	http://www.sfda.gov.cn/WS01/CL0056/130753.html
17256523	25I-NBOMe	http://www.startribune.com/after-friend-s-od-death-teens-get-a-reprieve/301502311/
17256523	25I-NBOMe	http://www.tandfonline.com/doi/abs/10.3109/15563650.2013.802795
17256523	25I-NBOMe	http://www.zdravlje.gov.rs/
17256523	25I-NBOMe	https://www.dea.gov/divisions/hq/2013/hq111513.shtml
17256523	25I-NBOMe	https://www.ebi.ac.uk/chembldb/index.php/compound/inspect/CHEMBL1908863
17256523	25I-NBOMe	https://www.erowid.org/chemicals/2ci_nbome/2ci_nbome_effects.shtml
17256523	25I-NBOMe	https://www.erowid.org/chemicals/2ci_nbome/2ci_nbome.shtml
17256523	25I-NBOMe	https://www.erowid.org/chemicals/2ci_nbome/2ci_nbome_dose.shtml
17256523	25I-NBOMe	https://www.erowid.org/chemicals/2ci_nbome/2ci_nbome_death.shtml
17256523	25I-NBOMe	https://www.erowid.org/chemicals/2ci_nbome/2ci_nbome_law.shtml
17256523	25I-NBOMe	https://www.gov.uk/government/publications/temporary-class-drug-order-report-on-benzofury-and-nbome-compounds
17256523	25I-NBOMe	https://www.gpo.gov/fdsys/pkg/FR-2015-11-13/pdf/2015-29028.pdf
17256523	25I-NBOMe	https://www.legislation.gov.au/Details/F2015L01534/Html/Text#_Toc420496379
17256523	25I-NBOMe	https://www.sciencedaily.com/releases/2015/04/150409162230.htm
41830559	25N-NBOMe	//dx.doi.org/10.1007%2Fs11419-013-0217-2
41830559	25N-NBOMe	//dx.doi.org/10.1021%2Fcn400216u
41830559	25N-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
41830559	25N-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24397362
41830559	25N-NBOMe	http://bitnest.ca/external.php?id=%2518%253A3%25172%251BE%2524K%255BG%2521%2524%257D%2504%2504V
41830559	25N-NBOMe	http://chemapps.stolaf.edu/jmol/jmol.php?model=COC1%3DC(CCNCC2%3DC(OC)C%3DCC%3DC2)C%3DC(OC)C(%5BN%2B%5D(%5BO-%5D)%3DO)%3DC1
41830559	25N-NBOMe	http://fdasis.nlm.nih.gov/srs/srsdirect.jsp?regno=0G7SSW2N0S
41830559	25N-NBOMe	http://link.springer.com/article/10.1007%2Fs11419-013-0217-2
41830559	25N-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1354632-03-3
41830559	25N-NBOMe	http://www.daath.hu/incoming/designer_jogi_lista_20150903_BSZKI_Daath_kieg.pdf
41830559	25N-NBOMe	http://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2014/november/cannabinoider-foreslas-bli-klassade-som-halsofarlig-vara/
41830559	25N-NBOMe	http://www.justice.gov/dea/pr/microgram-journals/2012/mj9_84-109.pdf
41830559	25N-NBOMe	https://legiscan.com/AL/text/SB333/id/988417/Alabama-2014-SB333-Enrolled.pdf
42019228	25P-NBOMe	//dx.doi.org/10.1021%2Fcn400216u
42019228	25P-NBOMe	//pubchem.ncbi.nlm.nih.gov/summary/summary.cgi?cid=118796470
42019228	25P-NBOMe	//www.ncbi.nlm.nih.gov/pmc/articles/PMC3963123
42019228	25P-NBOMe	//www.ncbi.nlm.nih.gov/pubmed/24397362
42019228	25P-NBOMe	http://bitnest.ca/external.php?id=%2518%253A3%25172%251BE%2524K%255BG%2521%2524%257D%2504%2504V
42019228	25P-NBOMe	http://fdasis.nlm.nih.gov/srs/srsdirect.jsp?regno=71505RK15Z
42019228	25P-NBOMe	http://www.chemspider.com/Chemical-Structure.52085310.html
42019228	25P-NBOMe	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=1391489-07-8
9569133	Aleph_(psychedelic)	//dx.doi.org/10.1021%2Fjm0493109
9569133	Aleph_(psychedelic)	//www.ncbi.nlm.nih.gov/pubmed/15801832
9569133	Aleph_(psychedelic)	//www.worldcat.org/oclc/25627628
9569133	Aleph_(psychedelic)	http://chemapps.stolaf.edu/jmol/jmol.php?model=O(c1cc(c(OC)cc1SC)CC(N)C)C
9569133	Aleph_(psychedelic)	http://chemapps.stolaf.edu/jmol/jmol.php?model=C1(%3DC(C%3DC(C(%3DC1)SC)OC)CC(C)N)OC
9569133	Aleph_(psychedelic)	http://pihkal.info/read.php?domain=pk&id;=3
9569133	Aleph_(psychedelic)	http://pihkal.info/read.php?domain=pk&id;=4
9569133	Aleph_(psychedelic)	http://pihkal.info/read.php?domain=pk&id;=5
9569133	Aleph_(psychedelic)	http://pihkal.info/read.php?domain=pk&id;=6
9569133	Aleph_(psychedelic)	http://pihkal.info/read.php?domain=pk&id;=7
9569133	Aleph_(psychedelic)	http://www.chemspider.com/Chemical-Structure.126887.html
9569133	Aleph_(psychedelic)	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=61638-07-1
9569133	Aleph_(psychedelic)	http://www.erowid.org/library/books_online/pihkal/pihkal003.shtml
9569133	Aleph_(psychedelic)	http://www.erowid.org/library/books_online/pihkal/pihkal004.shtml
9569133	Aleph_(psychedelic)	http://www.erowid.org/library/books_online/pihkal/pihkal006.shtml
9569133	Aleph_(psychedelic)	http://www.erowid.org/library/books_online/pihkal/pihkal.shtml
9569133	Aleph_(psychedelic)	http://www.erowid.org/library/books_online/pihkal/pihkal005.shtml
9569133	Aleph_(psychedelic)	http://www.erowid.org/library/books_online/pihkal/pihkal007.shtml
9569133	Aleph_(psychedelic)	https://pubchem.ncbi.nlm.nih.gov/compound/143828
9569133	Aleph_(psychedelic)	https://www.ebi.ac.uk/chembldb/index.php/compound/inspect/ChEMBL447830
1139086	Bromo-DragonFLY	//dx.doi.org/10.1007%2Fbf03178273
1139086	Bromo-DragonFLY	//dx.doi.org/10.1016%2Fj.forsciint.2008.11.001
1139086	Bromo-DragonFLY	//dx.doi.org/10.1021%2Fjm000491y
1139086	Bromo-DragonFLY	//dx.doi.org/10.1021%2Fjm9803525
1139086	Bromo-DragonFLY	//www.ncbi.nlm.nih.gov/pubmed/19091499
1139086	Bromo-DragonFLY	//www.ncbi.nlm.nih.gov/pubmed/19876858
1139086	Bromo-DragonFLY	//www.ncbi.nlm.nih.gov/pubmed/9857084
1139086	Bromo-DragonFLY	http://chemapps.stolaf.edu/jmol/jmol.php?model=CC(N)Cc1c2ccoc2c(Br)c2ccoc12
1139086	Bromo-DragonFLY	http://chemapps.stolaf.edu/jmol/jmol.php?model=CC(N)CC1%3DC2OC%3DCC2%3DC(Br)C2%3DC1C%3DCO2
1139086	Bromo-DragonFLY	http://forendex.southernforensic.org/index.php/detail/index/1125
1139086	Bromo-DragonFLY	http://isomerdesign.com/Cdsa/HC/Status/A-2012-00096.pdf
1139086	Bromo-DragonFLY	http://isomerdesign.com/Cdsa/definitions.php?structure=C
1139086	Bromo-DragonFLY	http://isomerdesign.com/Cdsa/schedule.php?schedule=1&section;=18.5&structure;=C
1139086	Bromo-DragonFLY	http://jp.dk/indland/aar/article1418250.ece
1139086	Bromo-DragonFLY	http://jp.dk/indland/kbh/article1884968.ece
1139086	Bromo-DragonFLY	http://news.bbc.co.uk/1/hi/england/surrey/7315020.stm
1139086	Bromo-DragonFLY	http://newsok.com/man-gets-prison-sentence-in-partygoers-drug-deaths/article/3700764
1139086	Bromo-DragonFLY	http://www.aftonbladet.se/nyheter/article3234876.ab
1139086	Bromo-DragonFLY	http://www.chemspider.com/Chemical-Structure.8014776.html
1139086	Bromo-DragonFLY	http://www.chemspider.com/Chemical-Structure.8672089.html
1139086	Bromo-DragonFLY	http://www.chemspider.com/Chemical-Structure.8719838.html
1139086	Bromo-DragonFLY	http://www.commonchemistry.org/ChemicalDetail.aspx?ref=502759-67-3
1139086	Bromo-DragonFLY	http://www.dkma.dk/1024/visUKLSArtikel.asp?artikelID=12407
1139086	Bromo-DragonFLY	http://www.erowid.org/ask/ask.php?ID=3103
1139086	Bromo-DragonFLY	http://www.erowid.org/chemicals/2cb_fly/2cb_fly_death1.shtml
1139086	Bromo-DragonFLY	http://www.erowid.org/chemicals/bromo_dragonfly/bromo_dragonfly_dose.shtml
1139086	Bromo-DragonFLY	http://www.erowid.org/chemicals/bromo_dragonfly/bromo_dragonfly_death2.shtml
1139086	Bromo-DragonFLY	http://www.erowid.org/chemicals/bromo_dragonfly/bromo_dragonfly_death1.shtml
1139086	Bromo-DragonFLY	http://www.erowid.org/chemicals/bromo_dragonfly/bromo_dragonfly_law.shtml#denmark
1139086	Bromo-DragonFLY	http://www.erowid.org/references/refs_view.php?A=ShowDoc1&ID;=6517
1139086	Bromo-DragonFLY	http://www.expressen.se/Nyheter/1.622826
1139086	Bromo-DragonFLY	http://www.hs.fi/kotimaa/Kassisurman+p%C3%A4%C3%A4tekij%C3%A4lle+115+vuoden+vankeustuomio+taposta/a1305551347404
1139086	Bromo-DragonFLY	http://www.justice.gc.ca/eng/news-nouv/nr-cp/2012/doc_32759.html
1139086	Bromo-DragonFLY	http://www.lakartidningen.se/engine.php?articleId=9254
1139086	Bromo-DragonFLY	http://www.lakartidningen.se/includes/07printArticle.php?articleId=9254
1139086	Bromo-DragonFLY	http://www.lakemedelsverket.se/upload/lvfs/LVFS_2007-14.pdf
1139086	Bromo-DragonFLY	http://www.legemiddelverket.no/templates/InterPage____57471.aspx
1139086	Bromo-DragonFLY	http://www.legestart.ro/Ordonanta-de-urgenta-6-2010-modificarea-completarea-Legii-143-2000-prevenirea-combaterea-traficului-consumului-ilicit-droguri-completarea-Legii-339-2005-regimul-juridic-plantelor-(MzQ3MzAw).htm
1139086	Bromo-DragonFLY	http://www.legislation.gov.uk/ukpga/1971/38/schedule/2
1139086	Bromo-DragonFLY	http://www.legislation.qld.gov.au/LEGISLTN/CURRENT/D/DrugsMisuseR87.pdf
1139086	Bromo-DragonFLY	http://www.lovdata.no/for/sf/ho/to-19780630-0008-001.html
1139086	Bromo-DragonFLY	http://www.newson6.com/story/14641463/second-victim-dies-after-taking-designer-drug-in-konawa
1139086	Bromo-DragonFLY	http://www.notisum.se/rnp/sls/sfs/20070600.pdf
1139086	Bromo-DragonFLY	http://www.psychonautproject.eu/
1139086	Bromo-DragonFLY	http://www.psychonautproject.eu/documents/reports/Bromodragonfly.pdf
1139086	Bromo-DragonFLY	http://yle.fi/uutiset/kotimaa/2012/03/muuntohuumeita_nyt_ensi_kertaa_huumausaineluetteloon_3298251.html?origin=rss
1139086	Bromo-DragonFLY	https://pubchem.ncbi.nlm.nih.gov/compound/9839057
1139086	Bromo-DragonFLY	https://pubchem.ncbi.nlm.nih.gov/compound/10544447
1139086	Bromo-DragonFLY	https://pubchem.ncbi.nlm.nih.gov/compound/10496688
1139086	Bromo-DragonFLY	https://www.comlaw.gov.au/Details/F2015L01534
1139086	Bromo-DragonFLY	https://www.ebi.ac.uk/chembldb/index.php/compound/inspect/ChEMBL149024
1139086	Bromo-DragonFLY	https://www.erowid.org/chemicals/bromo_dragonfly/bromo_dragonfly.shtml
1139086	Bromo-DragonFLY	https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/119139/acmdnps2011.pdf
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=157
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=158
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=159
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=160
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=161
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=162
1631891	Trimethoxyamphetamine	http://www.emcdda.europa.eu/index.cfm?fuseaction=public.Content&nNodeID;=431
1631891	Trimethoxyamphetamine	http://www.erowid.org/chemicals/tma2/tma2.shtml
1631891	Trimethoxyamphetamine	http://www.erowid.org/library/books_online/pihkal/pihkal157.shtml
1631891	Trimethoxyamphetamine	http://www.erowid.org/library/books_online/pihkal/pihkal158.shtml
1631891	Trimethoxyamphetamine	http://www.erowid.org/library/books_online/pihkal/pihkal159.shtml
1631891	Trimethoxyamphetamine	http://www.erowid.org/library/books_online/pihkal/pihkal160.shtml
1631891	Trimethoxyamphetamine	http://www.erowid.org/library/books_online/pihkal/pihkal161.shtml
1631891	Trimethoxyamphetamine	http://www.erowid.org/library/books_online/pihkal/pihkal162.shtml
1631891	Trimethoxyamphetamine	http://www.lakemedelsverket.se/upload/lvfs/LVFS_2004-3.pdf
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=157
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=158
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=159
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=160
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=161
1631891	Trimethoxyamphetamine	http://pihkal.info/read.php?domain=pk&id;=162
1631891	Trimethoxyamphetamine	http://www.emcdda.europa.eu/index.cfm?fuseaction=public.Content&nNodeID;=431
